Data run ended at:  Tuesday, November 9, 2021	1:51:43 PM
Total number of sweeps:  21817	live time (sec):  436.340000	real time (sec):  583.032000


time (sec)	counts
1.700000E-2	4.530000E+2
1.702000E-2	4.680000E+2
1.704000E-2	4.630000E+2
1.706000E-2	4.670000E+2
1.708000E-2	4.750000E+2
1.710000E-2	4.550000E+2
1.712000E-2	4.390000E+2
1.714000E-2	4.970000E+2
1.716000E-2	4.400000E+2
1.718000E-2	4.450000E+2
1.720000E-2	4.750000E+2
1.722000E-2	4.840000E+2
1.724000E-2	4.640000E+2
1.726000E-2	4.690000E+2
1.728000E-2	4.430000E+2
1.730000E-2	4.400000E+2
1.732000E-2	4.410000E+2
1.734000E-2	4.520000E+2
1.736000E-2	4.600000E+2
1.738000E-2	4.140000E+2
1.740000E-2	4.860000E+2
1.742000E-2	4.830000E+2
1.744000E-2	4.720000E+2
1.746000E-2	4.830000E+2
1.748000E-2	5.060000E+2
1.750000E-2	4.890000E+2
1.752000E-2	4.540000E+2
1.754000E-2	4.840000E+2
1.756000E-2	4.820000E+2
1.758000E-2	4.760000E+2
1.760000E-2	4.500000E+2
1.762000E-2	4.440000E+2
1.764000E-2	4.540000E+2
1.766000E-2	4.860000E+2
1.768000E-2	4.700000E+2
1.770000E-2	4.400000E+2
1.772000E-2	4.480000E+2
1.774000E-2	4.600000E+2
1.776000E-2	4.670000E+2
1.778000E-2	4.790000E+2
1.780000E-2	4.430000E+2
1.782000E-2	5.120000E+2
1.784000E-2	4.450000E+2
1.786000E-2	4.610000E+2
1.788000E-2	4.980000E+2
1.790000E-2	4.690000E+2
1.792000E-2	5.040000E+2
1.794000E-2	4.530000E+2
1.796000E-2	4.780000E+2
1.798000E-2	4.770000E+2
1.800000E-2	4.940000E+2
1.802000E-2	4.840000E+2
1.804000E-2	4.750000E+2
1.806000E-2	4.780000E+2
1.808000E-2	4.860000E+2
1.810000E-2	4.520000E+2
1.812000E-2	4.510000E+2
1.814000E-2	4.490000E+2
1.816000E-2	4.860000E+2
1.818000E-2	4.740000E+2
1.820000E-2	4.700000E+2
1.822000E-2	4.690000E+2
1.824000E-2	4.870000E+2
1.826000E-2	4.580000E+2
1.828000E-2	4.650000E+2
1.830000E-2	4.590000E+2
1.832000E-2	4.900000E+2
1.834000E-2	4.580000E+2
1.836000E-2	4.470000E+2
1.838000E-2	4.410000E+2
1.840000E-2	4.830000E+2
1.842000E-2	4.880000E+2
1.844000E-2	5.070000E+2
1.846000E-2	4.750000E+2
1.848000E-2	5.000000E+2
1.850000E-2	4.620000E+2
1.852000E-2	4.370000E+2
1.854000E-2	4.800000E+2
1.856000E-2	4.560000E+2
1.858000E-2	4.810000E+2
1.860000E-2	4.520000E+2
1.862000E-2	4.580000E+2
1.864000E-2	4.760000E+2
1.866000E-2	4.550000E+2
1.868000E-2	4.720000E+2
1.870000E-2	4.530000E+2
1.872000E-2	4.750000E+2
1.874000E-2	5.100000E+2
1.876000E-2	4.920000E+2
1.878000E-2	4.710000E+2
1.880000E-2	4.640000E+2
1.882000E-2	4.490000E+2
1.884000E-2	4.640000E+2
1.886000E-2	4.910000E+2
1.888000E-2	4.710000E+2
1.890000E-2	4.470000E+2
1.892000E-2	5.180000E+2
1.894000E-2	4.440000E+2
1.896000E-2	4.760000E+2
1.898000E-2	4.500000E+2
1.900000E-2	4.900000E+2
1.902000E-2	4.310000E+2
1.904000E-2	4.580000E+2
1.906000E-2	5.030000E+2
1.908000E-2	5.010000E+2
1.910000E-2	4.700000E+2
1.912000E-2	4.840000E+2
1.914000E-2	4.400000E+2
1.916000E-2	4.590000E+2
1.918000E-2	4.560000E+2
1.920000E-2	4.770000E+2
1.922000E-2	4.510000E+2
1.924000E-2	4.740000E+2
1.926000E-2	4.680000E+2
1.928000E-2	4.600000E+2
1.930000E-2	4.660000E+2
1.932000E-2	4.990000E+2
1.934000E-2	4.160000E+2
1.936000E-2	4.650000E+2
1.938000E-2	5.210000E+2
1.940000E-2	4.730000E+2
1.942000E-2	4.950000E+2
1.944000E-2	4.730000E+2
1.946000E-2	4.640000E+2
1.948000E-2	4.870000E+2
1.950000E-2	4.550000E+2
1.952000E-2	4.940000E+2
1.954000E-2	4.790000E+2
1.956000E-2	4.640000E+2
1.958000E-2	4.510000E+2
1.960000E-2	4.830000E+2
1.962000E-2	4.530000E+2
1.964000E-2	4.670000E+2
1.966000E-2	4.710000E+2
1.968000E-2	4.670000E+2
1.970000E-2	4.650000E+2
1.972000E-2	4.510000E+2
1.974000E-2	4.800000E+2
1.976000E-2	4.900000E+2
1.978000E-2	4.670000E+2
1.980000E-2	4.780000E+2
1.982000E-2	4.660000E+2
1.984000E-2	4.560000E+2
1.986000E-2	4.850000E+2
1.988000E-2	4.620000E+2
1.990000E-2	4.580000E+2
1.992000E-2	4.460000E+2
1.994000E-2	4.780000E+2
1.996000E-2	5.090000E+2
1.998000E-2	5.020000E+2
